b0x, b0y, b0vx, b0vy,b1x, b1y, b1vx, b1vy,b2x, b2y, b2vx, b2vy
-826.302,-68.15913,112.01502,51.36491,-1400.3466,1964.0594,25.834717,84.00366,-346.04114,651.8054,-118.6124,22.645306
-864.1596,-71.235115,117.143,53.708656,-1464.6766,2054.0432,27.024689,87.84529,-362.00504,681.6605,-124.05216,23.680676
-903.7507,-74.45289,122.50578,56.159718,-1531.9513,2148.1467,28.268906,91.862946,-378.69922,712.8824,-129.74092,24.763592
-945.15466,-77.81884,128.11407,58.723007,-1602.3055,2246.5583,29.569946,96.06457,-396.1572,745.5337,-135.69014,25.896313
-988.4546,-81.3397,133.97905,61.40357,-1675.88,2349.4756,30.930359,100.45854,-414.41385,779.6799,-141.9116,27.081066
-1033.7372,-85.02262,140.11249,64.206924,-1752.8224,2457.1047,32.35289,105.05377,-433.50583,815.3893,-148.41786,28.320232
-1081.0933,-88.874916,146.52686,67.13862,-1833.2866,2569.6614,33.8403,109.85942,-453.47122,852.73364,-155.222,29.616253
-1130.6176,-92.90424,153.2348,70.204636,-1917.434,2687.371,35.395508,114.88515,-474.35007,891.7879,-162.33759,30.971752
-1182.4095,-97.11887,160.2499,73.410934,-2005.4332,2810.47,37.02188,120.14096,-496.1843,932.6304,-169.77892,32.389416
-1236.5729,-101.52709,167.58614,76.76399,-2097.4607,2939.2048,38.72258,125.637375,-519.0176,975.34265,-177.56093,33.872112
-1293.2162,-106.13767,175.25822,80.27078,-2193.7007,3073.8335,40.500946,131.3855,-542.8955,1020.0106,-185.69907,35.422894
-1352.453,-110.95991,183.28152,83.93812,-2294.3462,3214.626,42.360428,137.39674,-567.86597,1066.7239,-194.20985,37.04466
-1414.402,-116.003395,191.67216,87.773285,-2399.5984,3361.8643,44.30484,143.68332,-593.97906,1115.576,-203.11012,38.740856
-1479.1874,-121.27845,200.44682,91.78416,-2509.6687,3515.8442,46.33809,150.25778,-621.2871,1166.6652,-212.41788,40.51475
-1546.9393,-126.795296,209.62311,95.97857,-2624.7776,3676.874,48.46431,157.13329,-649.8447,1220.0935,-222.15172,42.369976
-1617.7933,-132.5652,219.21971,100.36524,-2745.1558,3845.2764,50.687668,164.32361,-679.70917,1275.9685,-232.33128,44.3101
-1691.8914,-138.59962,229.25543,104.95268,-2871.0444,4021.3887,53.012436,171.84311,-710.9402,1334.4019,-242.97684,46.339153
-1769.3821,-144.91075,239.75073,109.75012,-3002.696,4205.5645,55.44374,179.70695,-743.6004,1395.511,-254.10954,48.46104
-1850.4208,-151.51106,250.7265,114.7674,-3140.3743,4398.173,57.98613,187.93079,-777.7554,1459.4182,-265.75198,50.680157
-1935.1702,-158.41383,262.20468,120.01437,-3284.3555,4599.6,60.644485,196.5314,-813.4735,1526.2516,-277.92734,53.000835
-2023.7997,-165.63295,274.2083,125.50159,-3434.9277,4810.2495,63.424545,205.5257,-850.8263,1596.1453,-290.66013,55.42796
-2116.4873,-173.18288,286.7615,131.24017,-3592.393,5030.5435,66.3318,214.93169,-889.8886,1669.2394,-303.97583,57.965984
